Name,Description,GSM1312748.Yakut.rnaseqccounts,GSM1312745.Yakut.rnaseqccounts,GSM1312749.Yakut.rnaseqccounts,GSM1312744.Yakut.rnaseqccounts,GSM1312747.Yakut.rnaseqccounts,GSM1312746.Yakut.rnaseqccounts
ENSG00000267662.1,AC025809.1,0,0,0,0,0,0
ENSG00000278875.1,AC025809.2,0,0,0,0,0,0
ENSG00000267636.1,AC008992.1,0,0,0,0,0,0
ENSG00000267599.1,AC008794.2,0,0,0,0,0,0
ENSG00000267407.1,AC008794.1,0,0,0,0,0,0
ENSG00000261400.1,AC011525.1,0,0,0,0,0,0
ENSG00000267465.6,AC011525.2,0,0,0,0,0,0
ENSG00000252780.1,RNA5SP471,0,0,0,0,0,0
ENSG00000201894.1,RNU6-967P,0,0,0,0,0,0
ENSG00000267489.4,LINC01837,0,0,0,0,0,0
ENSG00000267779.6,LINC01533,0,0,0,0,0,0
ENSG00000267204.1,LINC01782,0,0,0,0,0,0
ENSG00000267133.1,AC011518.1,0,0,0,0,0,0
ENSG00000286041.1,AC074139.1,0,0,0,0,0,0
ENSG00000200738.1,RNA5SP472,0,0,0,0,0,0
ENSG00000168813.17,ZNF507,215,372,179,334,387,302
ENSG00000267213.4,AC007773.1,9,0,3,0,2,3
ENSG00000178904.19,DPY19L3,227,131,102,179,243,203
ENSG00000105185.12,PDCD5,1462,324,697,532,876,1625
ENSG00000105186.16,ANKRD27,567,737,456,547,755,562
ENSG00000201388.1,SNORA68B,0,0,0,0,0,1
ENSG00000242325.1,RPS12P31,0,0,1,0,0,2
ENSG00000242436.3,RN7SL789P,0,1,0,0,0,0
ENSG00000267557.1,AC008474.1,0,1,1,0,1,0
ENSG00000186326.3,RGS9BP,4,0,0,0,0,0
ENSG00000267475.1,AC008736.2,30,24,28,10,31,21
ENSG00000213965.3,NUDT19,566,231,453,332,1060,419
ENSG00000267567.1,AC008736.3,3,0,4,0,0,0
ENSG00000173809.18,AC008736.1,2,6,10,0,8,21
ENSG00000267245.1,AC008805.1,0,0,0,0,0,0
ENSG00000021488.13,SLC7A9,2,0,0,0,0,0
ENSG00000267555.1,AC008805.2,0,0,0,0,0,0
ENSG00000201967.1,RN7SKP22,0,0,0,0,0,0
ENSG00000121289.18,CEP89,106,147,148,106,231,146
ENSG00000239988.1,RPL31P60,0,0,0,0,0,0
ENSG00000131944.9,FAAP24,82,106,113,71,212,97
ENSG00000131941.8,RHPN2,57,41,40,57,55,43
ENSG00000267611.1,AC008521.1,0,0,0,0,0,0
ENSG00000267725.1,AC008521.2,0,0,0,0,0,0
ENSG00000076650.6,GPATCH1,112,138,143,93,78,92
ENSG00000166359.10,WDR88,1,2,0,2,0,0
ENSG00000130881.14,LRP3,0,0,0,0,4,0
ENSG00000267054.1,AC008738.1,0,0,0,0,0,0
ENSG00000273420.1,AC008738.7,0,0,0,0,4,0
ENSG00000130876.11,SLC7A10,0,0,0,0,0,0
ENSG00000267714.1,AC008738.4,0,0,0,0,0,0
ENSG00000270212.1,AC008738.6,0,0,0,0,0,0
ENSG00000245848.3,CEBPA,0,2,0,4,0,2
ENSG00000267580.1,AC008738.3,0,0,0,4,0,2
ENSG00000267727.1,AC008738.5,0,1,0,0,0,0
ENSG00000267296.2,CEBPA-DT,0,0,0,0,0,4
ENSG00000267130.1,AC008738.2,0,0,0,0,0,0
ENSG00000243864.1,RPS3AP50,0,0,0,0,0,0
ENSG00000266899.2,AKR1B1P7,0,0,0,0,0,0
ENSG00000153879.9,CEBPG,744,433,579,535,893,795
ENSG00000124299.14,PEPD,150,191,113,102,200,109
ENSG00000266985.1,AC010485.1,0,0,0,0,0,0
ENSG00000232429.3,RPL21P131,0,0,0,0,0,0
ENSG00000124302.13,CHST8,0,0,0,0,0,0
ENSG00000153885.14,KCTD15,22,130,0,16,44,16
ENSG00000277013.1,AC008556.1,0,2,0,0,0,0
ENSG00000240626.3,RN7SL150P,0,0,0,0,0,0
ENSG00000239253.1,RPS4XP23,0,0,0,0,0,0
ENSG00000249987.1,RPS4XP20,0,0,0,0,0,0
ENSG00000186008.7,RPS4XP21,0,0,0,0,0,0
ENSG00000270849.1,CHCHD2P3,0,0,0,0,0,0
ENSG00000257103.8,LSM14A,2142,1329,1675,1727,2605,2341
ENSG00000166398.12,KIAA0355,98,204,108,160,149,133
ENSG00000257074.3,RPL29P33,0,0,0,0,0,0
ENSG00000267219.1,AC010504.1,2,0,2,0,0,0
ENSG00000105220.16,GPI,5487,8451,7528,4971,12052,6079
ENSG00000126249.8,PDCD2L,132,135,109,96,231,129
ENSG00000264317.2,RN7SL154P,0,0,0,0,0,1
ENSG00000267024.1,AC008747.1,0,0,0,0,0,1
ENSG00000126261.13,UBA2,2126,1082,1095,1233,1439,1179
ENSG00000142279.12,WTIP,0,8,2,10,14,11
ENSG00000239210.2,RPS26P55,0,0,0,0,0,0
ENSG00000248830.1,ZNF807,0,0,0,0,0,0
ENSG00000268751.1,SCGB1B2P,2,3,0,0,4,0
ENSG00000205209.7,SCGB2B2,0,2,0,0,0,2
ENSG00000271049.1,AC020910.3,0,1,0,0,0,0
ENSG00000252230.1,RF00611,0,0,0,0,0,0
ENSG00000268683.1,AC020910.1,0,0,0,0,0,0
ENSG00000279971.1,AC020910.6,0,0,0,2,2,2
ENSG00000269811.2,SCGB2B3P,0,0,0,1,0,2
ENSG00000279329.1,AC020910.5,6,16,10,10,11,9
ENSG00000089335.21,ZNF302,371,184,352,300,433,412
ENSG00000274104.1,AC020910.4,16,6,13,8,31,12
ENSG00000197841.15,ZNF181,162,74,115,86,130,138
ENSG00000153896.18,ZNF599,8,22,24,14,32,16
ENSG00000270281.1,AC020910.2,0,0,0,0,0,0
ENSG00000267767.2,LINC01801,0,0,0,0,0,0
ENSG00000261754.2,AC008555.1,2,0,0,0,0,2
ENSG00000271666.1,AC008555.6,0,0,0,0,0,0
ENSG00000269086.2,AC008555.2,0,4,0,2,0,0
ENSG00000271109.1,AC008555.4,6,0,6,0,4,1
ENSG00000270624.1,AC008555.3,0,0,0,2,0,0
ENSG00000271649.1,LINC00904,0,0,0,0,0,0
ENSG00000271171.2,AC008555.5,0,0,0,0,0,0
ENSG00000269037.1,LINC01838,0,0,0,0,0,0
ENSG00000270876.1,ZNF30-AS1,0,0,0,0,0,0
ENSG00000168661.14,ZNF30,42,34,30,30,62,34
ENSG00000280106.1,AC008555.7,38,0,14,0,16,13
ENSG00000180884.10,ZNF792,40,82,32,44,60,34
ENSG00000089351.14,GRAMD1A,202,1014,502,390,1068,241
ENSG00000269303.1,AC020907.3,0,0,0,2,0,0
ENSG00000271032.1,AC020907.4,3,9,4,0,4,5
ENSG00000105711.12,SCN1B,0,2,0,4,2,0
ENSG00000105707.13,HPN,0,0,0,0,0,0
ENSG00000227392.1,HPN-AS1,0,0,0,0,0,0
ENSG00000179066.8,AC020907.1,0,1,0,0,0,0
ENSG00000089356.18,FXYD3,0,0,0,0,0,0
ENSG00000284065.1,MIR6887,0,0,0,0,0,0
ENSG00000153902.14,LGI4,0,0,0,0,0,0
ENSG00000279619.1,AC020907.5,0,0,0,0,0,2
ENSG00000266964.5,FXYD1,0,2,0,0,0,2
ENSG00000221946.7,FXYD7,0,2,0,0,0,0
ENSG00000089327.14,FXYD5,459,818,721,346,1351,418
ENSG00000177558.3,FAM187B,0,0,0,0,0,2
ENSG00000262497.1,FAM187B2P,0,0,0,0,0,0
ENSG00000105699.16,LSR,106,550,91,118,500,99
ENSG00000271366.1,AC002128.2,1,4,0,2,7,3
ENSG00000268947.1,AC002128.1,5,14,2,6,8,21
ENSG00000105698.16,USF2,457,1697,555,775,1790,543
ENSG00000105697.9,HAMP,0,0,0,0,1,0
ENSG00000105695.15,MAG,0,0,0,0,16,0
ENSG00000012124.17,CD22,2496,8364,3678,3744,9619,3817
ENSG00000269553.1,U62631.1,8,82,7,30,26,44
ENSG00000284034.1,MIR5196,21,71,26,19,55,19
ENSG00000126266.3,FFAR1,41,129,74,126,128,137
ENSG00000185897.6,FFAR3,0,0,0,0,4,0
ENSG00000126251.6,GPR42,0,0,2,0,0,2
ENSG00000268222.1,EEF1A1P7,0,0,0,0,0,0
ENSG00000205786.8,LINC01531,11,21,8,9,21,6
ENSG00000283479.1,AC002511.3,0,0,0,0,0,0
ENSG00000264400.2,RN7SL491P,0,0,0,1,1,0
ENSG00000233214.1,AC002511.2,0,0,0,0,0,0
ENSG00000232680.2,AC002511.1,0,0,0,0,0,0
ENSG00000126262.4,FFAR2,49,36,79,140,521,38
ENSG00000188508.11,KRTDAP,0,0,0,0,0,0
ENSG00000161249.21,DMKN,76,242,205,42,541,133
ENSG00000189001.11,SBSN,0,2,0,4,0,2
ENSG00000105679.9,GAPDHS,0,13,0,3,3,4
ENSG00000236144.7,TMEM147-AS1,79,268,114,188,294,204
ENSG00000105677.12,TMEM147,444,535,427,328,624,337
ENSG00000105675.8,ATP4A,0,16,8,6,12,2
ENSG00000283907.1,AD000090.1,0,0,0,0,0,0
ENSG00000283758.2,PMIS2,0,0,0,0,0,0
ENSG00000224910.1,LINC01766,0,0,0,0,0,0
ENSG00000267626.1,AC002115.1,0,0,0,0,1,0
ENSG00000249115.9,HAUS5,304,475,351,297,710,596
ENSG00000126254.12,RBM42,318,502,379,334,1449,378
ENSG00000105672.14,ETV2,0,6,0,0,22,0
ENSG00000126267.10,COX6B1,1970,1212,1571,825,1444,1477
ENSG00000105668.7,UPK1A,8,0,4,0,10,2
ENSG00000226510.1,UPK1A-AS1,0,0,0,0,0,0
ENSG00000267190.1,TYMSP2,0,0,0,0,0,0
ENSG00000011590.14,ZBTB32,398,1449,512,944,1326,601
ENSG00000272333.5,KMT2B,115,783,170,386,598,202
ENSG00000126246.10,IGFLR1,193,443,169,365,395,163
ENSG00000161265.15,U2AF1L4,68,73,89,45,92,77
ENSG00000205155.8,PSENEN,269,225,337,207,382,318
ENSG00000267439.1,AD000671.3,13,24,24,6,35,20
ENSG00000267796.8,LIN37,53,61,87,34,136,74
ENSG00000004776.13,HSPB6,0,0,6,0,8,0
ENSG00000267328.1,AC002398.2,0,0,3,0,5,0
ENSG00000167595.15,PROSER3,59,127,82,57,300,151
ENSG00000267049.1,AC002398.1,19,8,18,9,80,21
ENSG00000004777.18,ARHGAP33,20,161,58,63,167,91
ENSG00000225872.3,LINC01529,0,9,0,15,2,7
ENSG00000250799.9,PRODH2,0,0,0,0,0,0
ENSG00000161270.19,NPHS1,0,0,0,0,0,0
ENSG00000126259.19,KIRREL2,2,3,0,0,4,4
ENSG00000105290.12,APLP1,6,2,22,6,0,10
ENSG00000243968.2,RN7SL402P,0,0,0,0,0,0
ENSG00000167604.14,AD000864.1,216,311,298,481,361,363
ENSG00000280194.1,AD000864.2,163,41,83,34,119,115
ENSG00000126264.9,HCST,174,46,101,44,282,138
ENSG00000011600.11,TYROBP,2,4,2,4,0,4
ENSG00000126243.8,LRFN3,4,28,23,29,64,12
ENSG00000267786.1,AF038458.3,0,0,0,0,0,0
ENSG00000267113.1,AF038458.1,0,0,0,0,0,1
ENSG00000267388.1,AF038458.2,0,0,0,0,0,0
ENSG00000205138.3,SDHAF1,176,154,180,130,448,193
ENSG00000181392.16,SYNE4,6,10,0,5,5,3
ENSG00000239382.10,ALKBH6,80,155,71,77,314,115
ENSG00000267698.1,AC002116.2,5,4,6,2,5,11
ENSG00000105270.15,CLIP3,33,93,62,51,42,49
ENSG00000161277.10,THAP8,21,23,36,16,56,40
ENSG00000075702.18,WDR62,50,209,67,95,141,98
ENSG00000280023.1,AD000813.1,0,0,0,0,6,0
ENSG00000105261.7,OVOL3,0,0,0,0,0,0
ENSG00000105258.9,POLR2I,201,243,258,175,402,274
ENSG00000105254.12,TBCB,522,453,445,318,939,564
ENSG00000279504.1,AD001527.2,86,92,130,86,181,147
ENSG00000126247.10,CAPNS1,2524,2907,3072,1627,5896,1642
ENSG00000270760.1,AD001527.1,2,2,7,8,10,9
ENSG00000161281.11,COX7A1,0,0,0,0,0,0
ENSG00000267005.1,AC002984.1,0,0,0,1,3,0
ENSG00000196357.11,ZNF565,25,20,27,20,34,37
ENSG00000200179.1,RF00019,0,0,0,0,0,0
ENSG00000167635.11,ZNF146,1592,1118,1302,1328,2009,1644
ENSG00000267053.6,AC012617.1,2,2,0,0,4,1
ENSG00000232677.7,LINC00665,163,59,138,49,251,122
ENSG00000142065.14,ZFP14,62,61,46,57,70,101
ENSG00000266973.1,AC092296.1,0,0,0,0,0,0
ENSG00000267363.1,AC092296.3,0,0,0,0,0,0
ENSG00000181007.8,ZFP82,86,77,114,92,105,97
ENSG00000267142.1,AC092296.2,0,0,0,0,0,0
ENSG00000186017.14,ZNF566,102,44,60,90,104,102
ENSG00000267309.1,AC092295.2,2,6,6,0,14,6
ENSG00000267091.1,CTBP2P7,0,0,0,0,0,0
ENSG00000254004.7,ZNF260,217,153,196,343,312,293
ENSG00000228629.2,AC092295.1,0,1,0,0,0,3
ENSG00000186020.13,ZNF529,344,176,172,338,299,408
ENSG00000233527.8,ZNF529-AS1,32,28,20,22,51,63
ENSG00000161298.18,ZNF382,118,100,67,99,44,124
ENSG00000197808.12,ZNF461,82,54,58,72,79,61
ENSG00000276071.1,AC074138.1,2,0,3,7,18,11
ENSG00000225975.6,LINC01534,28,13,15,14,26,33
ENSG00000189042.13,ZNF567,84,73,32,89,50,62
ENSG00000267041.6,ZNF850,68,83,66,76,100,111
ENSG00000267260.1,AC020928.2,12,10,4,11,28,15
ENSG00000267353.1,AC020928.3,4,7,2,5,17,2
ENSG00000267254.6,AC020928.1,43,20,11,21,40,32
ENSG00000197863.9,ZNF790,84,35,67,96,79,85
ENSG00000251247.11,ZNF345,33,30,33,51,54,54
ENSG00000206669.1,RF00019,0,0,0,0,0,0
ENSG00000185869.14,ZNF829,136,130,76,89,172,123
ENSG00000243297.2,RPL31P61,0,0,0,0,3,4
ENSG00000198453.13,ZNF568,53,38,42,48,65,49
ENSG00000197050.11,ZNF420,94,56,54,48,108,80
ENSG00000275547.1,AC010632.3,0,0,0,0,0,0
ENSG00000267345.1,AC010632.1,0,0,0,1,0,0
ENSG00000267672.1,AC010632.2,2,2,9,6,6,8
ENSG00000196967.10,ZNF585A,191,104,117,109,152,191
ENSG00000267437.1,AC012309.2,0,1,1,0,0,1
ENSG00000245680.10,ZNF585B,149,96,146,87,126,116
ENSG00000188283.11,ZNF383,149,77,125,137,209,174
ENSG00000267605.6,AC016590.1,5,1,4,2,2,4
ENSG00000226686.7,LINC01535,0,4,2,1,0,0
ENSG00000181666.18,HKR1,313,531,246,383,432,503
ENSG00000276846.1,AC016590.3,1,0,2,0,1,1
ENSG00000267682.1,AC016590.2,0,1,2,4,0,1
ENSG00000189164.15,ZNF527,80,75,54,62,108,74
ENSG00000279936.1,AC008806.1,0,1,2,0,0,2
ENSG00000196437.11,ZNF569,129,47,70,65,91,71
ENSG00000171827.10,ZNF570,133,51,131,85,153,134
ENSG00000266916.6,ZNF793-AS1,30,3,8,3,6,10
ENSG00000267115.1,AC022148.2,0,2,0,0,0,2
ENSG00000188227.13,ZNF793,127,53,148,58,249,156
ENSG00000180458.2,AC022148.1,2,2,10,17,7,9
ENSG00000267470.5,ZNF571-AS1,13,2,33,23,40,30
ENSG00000171817.17,ZNF540,22,12,14,24,11,32
ENSG00000180479.13,ZNF571,38,16,20,25,33,43
ENSG00000120784.16,ZFP30,100,86,67,112,128,123
ENSG00000196381.11,ZNF781,8,8,0,1,6,4
ENSG00000267319.1,SELENOKP1,1,0,0,0,0,0
ENSG00000198182.13,ZNF607,56,88,58,57,109,45
ENSG00000267152.1,AC093227.1,25,2,6,19,7,12
ENSG00000189144.13,ZNF573,13,11,20,13,28,19
ENSG00000267422.1,AC016582.2,0,0,0,0,0,0
ENSG00000267640.6,AC016582.3,2,0,0,0,2,0
ENSG00000225868.7,AC016582.1,2,0,0,0,0,0
ENSG00000171804.10,WDR87,0,0,1,0,0,0
ENSG00000105738.11,SIPA1L3,185,750,201,423,680,327
ENSG00000268051.1,AC008395.1,3,1,1,2,2,5
ENSG00000268764.1,AC011465.1,0,1,1,0,2,4
ENSG00000269653.1,AC011479.3,0,10,8,9,4,12
ENSG00000268499.1,AC011479.2,0,0,0,3,0,1
ENSG00000275132.1,RN7SL663P,0,2,0,2,1,4
ENSG00000011332.19,DPF1,0,3,3,1,35,3
ENSG00000167642.13,SPINT2,296,10,120,36,483,64
ENSG00000167641.11,PPP1R14A,0,0,0,0,0,0
ENSG00000286037.1,AC011479.4,215,5,73,27,315,46
ENSG00000200209.1,RF00019,0,0,0,0,0,0
ENSG00000167645.17,YIF1B,121,248,174,187,684,98
ENSG00000167644.12,C19orf33,0,0,0,0,0,0
ENSG00000099337.5,KCNK6,109,62,143,58,135,113
ENSG00000099338.23,CATSPERG,2,10,0,3,11,11
ENSG00000266963.1,AC005625.1,0,0,0,0,0,0
ENSG00000099341.11,PSMD8,967,1146,1086,720,1446,1117
ENSG00000179168.14,GGN,0,1,0,1,2,0
ENSG00000267090.1,AC005789.1,0,0,0,0,0,0
ENSG00000188766.12,SPRED3,6,12,4,6,13,5
ENSG00000130244.12,FAM98C,26,69,19,22,80,32
ENSG00000171777.16,RASGRP4,8,8,1,9,6,12
ENSG00000196218.12,RYR1,2,6,3,3,0,2
ENSG00000269445.1,AC067969.2,0,0,0,0,0,0
ENSG00000268055.1,AC067969.1,0,0,0,0,0,0
ENSG00000104814.13,MAP4K1,352,2081,703,721,738,592
ENSG00000267291.1,AC008649.1,21,160,54,45,48,54
ENSG00000178982.9,EIF3K,1449,958,1144,488,1969,983
ENSG00000130402.12,ACTN4,980,2804,2135,1626,3897,1514
ENSG00000267375.1,AC008649.2,0,0,0,0,0,0
ENSG00000182472.8,CAPN12,209,172,322,172,459,287
ENSG00000267892.1,AC022144.1,6,6,4,0,6,4
ENSG00000205076.4,LGALS7,0,0,0,0,0,0
ENSG00000178934.4,LGALS7B,0,0,0,0,0,0
ENSG00000207296.1,RNU6-140P,0,0,0,0,0,0
ENSG00000171747.9,LGALS4,0,0,3,0,0,1
ENSG00000104823.9,ECH1,1681,2069,1999,980,4007,1436
ENSG00000268756.1,AC104534.1,3,2,1,0,4,1
ENSG00000104824.17,HNRNPL,1891,2368,2217,1300,3658,2335
ENSG00000269688.1,AC008982.2,4,11,8,5,7,9
ENSG00000187994.14,RINL,240,450,286,340,629,382
ENSG00000269050.1,AC011455.1,0,9,1,4,4,1
ENSG00000068903.20,SIRT2,151,321,214,184,225,118
ENSG00000104825.17,NFKBIB,151,315,218,187,1023,322
ENSG00000262484.1,CCER2,0,8,0,10,1,4
ENSG00000104835.14,SARS2,105,216,121,84,303,167
ENSG00000128626.11,MRPS12,230,299,208,237,890,282
ENSG00000269486.2,ERVK9-11,0,2,0,2,2,2
ENSG00000269190.6,FBXO17,2,0,20,2,0,11
ENSG00000161243.9,FBXO27,6,1,4,2,10,5
ENSG00000267992.1,AC010605.1,0,0,0,0,0,0
ENSG00000183760.10,ACP7,0,0,0,0,0,0
ENSG00000130669.17,PAK4,28,125,52,69,202,51
ENSG00000269172.1,AC011443.1,1,0,1,1,4,1
ENSG00000188505.5,NCCRP1,2,0,0,0,0,2
ENSG00000179751.6,SYCN,0,0,0,0,0,0
ENSG00000268510.1,IFNL3P1,0,1,0,0,1,0
ENSG00000197110.8,IFNL3,0,2,0,0,0,0
ENSG00000272395.7,IFNL4,0,0,0,0,0,0
ENSG00000213926.3,MSRB1P1,0,0,0,0,0,0
ENSG00000272311.1,IFNL4P1,0,0,0,0,0,0
ENSG00000183709.7,IFNL2,0,0,0,0,0,0
ENSG00000182393.3,IFNL1,0,0,0,0,0,0
ENSG00000128011.4,LRFN1,10,28,20,18,96,12
ENSG00000268262.1,AC011445.1,0,2,0,1,0,0
ENSG00000130755.13,GMFG,1252,548,1126,424,1285,1521
ENSG00000269246.1,AC011445.2,2,2,2,0,0,1
ENSG00000179134.15,SAMD4B,73,447,160,301,236,145
ENSG00000241983.3,RN7SL566P,0,0,0,1,1,0
ENSG00000006712.15,PAF1,713,748,715,422,1188,668
ENSG00000063322.14,MED29,466,595,394,556,729,452
ENSG00000128016.6,ZFP36,618,1405,551,973,1722,777
ENSG00000266559.1,MIR4530,0,0,0,0,0,0
ENSG00000090924.15,PLEKHG2,197,877,276,427,761,430
ENSG00000105193.9,RPS16,7287,6333,7274,4957,14878,6299
ENSG00000196235.14,SUPT5H,1038,2358,1398,1532,2395,1307
ENSG00000105197.11,TIMM50,354,498,525,343,989,567
ENSG00000090932.10,DLL3,10,6,8,2,24,15
ENSG00000186838.13,SELENOV,0,0,0,0,0,0
ENSG00000176401.5,EID2B,48,32,32,48,92,56
ENSG00000269792.1,AC011500.3,0,9,1,12,9,2
ENSG00000269584.1,TDGF1P7,1,0,0,0,0,0
ENSG00000176396.10,EID2,248,58,128,84,197,208
ENSG00000269588.1,AC011500.2,0,0,0,0,0,0
ENSG00000269188.1,AC011500.1,0,0,0,0,0,0
ENSG00000244253.1,RPS29P24,0,0,0,0,1,0
ENSG00000243581.1,RPS29P25,0,0,0,0,0,0
ENSG00000239320.1,RPS29P26,0,0,0,0,0,0
ENSG00000105198.11,LGALS13,0,0,0,0,0,0
ENSG00000269519.1,AC005176.2,0,0,0,0,0,0
ENSG00000268153.5,AC005176.1,0,0,0,0,0,1
ENSG00000268243.1,RPS29P30,0,0,0,0,0,0
ENSG00000249861.4,LGALS16,0,0,0,0,0,0
ENSG00000226025.9,AC005515.1,344,45,221,39,92,147
ENSG00000268088.1,AC093063.1,42,11,36,8,31,53
ENSG00000240320.1,RPS29P27,0,0,0,0,0,0
ENSG00000006659.13,LGALS14,622,2,124,19,495,73
ENSG00000278813.1,AC006133.1,0,0,0,0,0,0
ENSG00000105205.7,CLC,36,0,0,0,2,4
ENSG00000213921.7,LEUTX,2,0,4,0,2,1
ENSG00000276445.1,AC005393.1,2,0,2,0,2,10
ENSG00000105204.14,DYRK1B,18,34,38,24,165,15
ENSG00000277759.1,MIR6719,0,0,0,0,0,0
ENSG00000105202.9,FBL,3626,2431,3070,1379,5199,2922
ENSG00000275395.5,FCGBP,0,2,2,2,10,6
ENSG00000187534.6,PRR13P5,4,5,5,1,6,1
ENSG00000013275.7,PSMC4,970,999,926,686,1399,883
ENSG00000187187.14,ZNF546,74,54,62,92,133,94
ENSG00000269069.1,AC007842.1,9,32,10,29,12,9
ENSG00000128000.16,ZNF780B,154,113,136,113,228,261
ENSG00000197782.14,ZNF780A,162,100,74,112,145,177
ENSG00000269296.1,AC005614.1,4,5,0,10,8,8
ENSG00000230086.1,VN1R96P,0,1,0,0,0,2
ENSG00000130758.8,MAP3K10,5,85,24,33,130,31
ENSG00000174521.7,TTC9B,0,0,0,2,2,0
ENSG00000105219.10,CNTD2,0,2,0,4,0,0
ENSG00000105221.17,AKT2,406,1577,693,919,2107,976
ENSG00000205041.1,AC118344.1,2,9,12,21,2,17
ENSG00000207631.1,MIR641,0,0,0,0,0,0
ENSG00000206674.1,RNU6-945P,0,0,0,0,0,0
ENSG00000160392.13,C19orf47,52,157,108,71,321,78
ENSG00000207281.1,RF00019,0,0,0,0,0,0
ENSG00000206925.1,RF00019,0,0,0,0,0,0
ENSG00000105223.20,PLD3,220,355,297,219,918,182
ENSG00000279759.1,AC118344.2,12,20,35,24,57,85
ENSG00000275652.1,MIR6796,0,0,0,0,0,0
ENSG00000160396.8,HIPK4,0,0,0,0,5,0
ENSG00000105227.14,PRX,4,10,16,18,50,9
ENSG00000197019.5,SERTAD1,86,56,54,80,140,83
ENSG00000277453.1,AC010271.2,2,0,2,0,4,2
ENSG00000167565.13,SERTAD3,103,152,132,99,325,150
ENSG00000268366.1,AC010271.1,2,10,0,2,0,2
ENSG00000090013.10,BLVRB,187,79,83,69,156,119
ENSG00000277510.1,RF00017,0,0,0,0,0,0
ENSG00000160460.16,SPTBN4,0,10,2,2,4,6
ENSG00000160410.15,SHKBP1,349,923,539,425,1680,453
ENSG00000090006.17,LTBP4,22,127,29,75,224,38
ENSG00000105245.9,NUMBL,36,74,48,66,98,34
ENSG00000123815.12,COQ8B,97,168,94,83,262,84
ENSG00000223284.1,RNU6-195P,0,0,0,0,1,0
ENSG00000086544.3,ITPKC,27,112,56,75,130,41
ENSG00000188493.15,C19orf54,192,445,275,233,984,245
ENSG00000077312.9,SNRPA,618,883,754,537,1889,798
ENSG00000261857.7,MIA,0,0,0,1,1,0
ENSG00000167578.18,RAB4B,65,140,127,66,465,121
ENSG00000282951.1,AC008537.4,47,90,89,41,253,92
ENSG00000269858.6,EGLN2,183,394,206,239,991,260
ENSG00000233622.3,CYP2T1P,2,4,0,0,4,6
ENSG00000237118.3,CYP2F2P,0,2,0,4,2,5
ENSG00000269843.1,AC008537.2,3,1,0,0,1,3
ENSG00000279108.1,AC008537.3,2,0,0,13,10,5
ENSG00000255974.8,CYP2A6,0,0,1,0,0,0
ENSG00000198077.10,CYP2A7,0,0,0,2,0,0
ENSG00000130612.15,CYP2G1P,0,0,0,0,1,2
ENSG00000198251.7,CYP2A7P2,0,0,0,0,0,0
ENSG00000256612.7,CYP2B7P,0,0,4,2,0,0
ENSG00000269353.1,AC092071.1,0,0,1,0,0,0
ENSG00000197408.10,CYP2B6,0,0,0,0,2,0
ENSG00000213908.4,CYP2A7P1,0,0,0,0,0,0
ENSG00000268101.2,CYP2G2P,0,0,0,0,0,0
ENSG00000271299.1,AC008962.1,0,0,0,0,0,0
ENSG00000197838.4,CYP2A13,0,0,0,0,0,0
ENSG00000197446.9,CYP2F1,0,0,0,0,0,0
ENSG00000268529.1,CYP2T3P,0,0,0,0,0,0
ENSG00000224476.3,RPL36P16,0,0,0,0,0,0
ENSG00000264423.2,RN7SL718P,0,0,0,0,0,0
ENSG00000167600.14,CYP2S1,2,4,2,2,12,2
ENSG00000167601.12,AXL,0,0,2,2,2,0
ENSG00000269652.1,AC011510.1,0,0,0,0,0,0
ENSG00000105323.16,HNRNPUL1,2515,3728,2985,2606,6170,3673
ENSG00000239868.3,RN7SL34P,1,0,1,0,7,0
ENSG00000105329.9,AC011462.1,396,2776,657,971,2251,593
ENSG00000286177.1,AC011462.6,276,213,229,189,498,293
ENSG00000142039.4,CCDC97,259,507,302,286,703,266
ENSG00000142046.15,TMEM91,14,199,33,88,75,56
ENSG00000123810.8,B9D2,28,40,18,28,58,33
ENSG00000277744.1,AC011462.5,0,9,1,5,6,0
ENSG00000077348.9,EXOSC5,177,266,207,124,305,195
ENSG00000248098.12,BCKDHA,213,497,284,238,623,191
ENSG00000268987.1,AC011462.4,0,0,2,0,4,2
ENSG00000177191.2,B3GNT8,2,2,0,2,7,0
ENSG00000268475.1,AC011462.3,1,0,0,0,1,0
ENSG00000105341.18,DMAC2,258,408,264,271,646,255
ENSG00000277136.1,RF00017,0,0,0,0,0,0
ENSG00000204978.2,ERICH4,0,0,0,0,2,0
ENSG00000267107.7,PCAT19,0,0,0,0,0,0
ENSG00000268034.1,AC243960.2,2,0,0,0,0,0
ENSG00000269800.1,PLEKHA3P1,3,4,0,2,8,5
ENSG00000268355.1,AC243960.3,33,4,9,12,10,11
ENSG00000270164.1,LINC01480,315,89,303,99,162,481
ENSG00000268027.5,AC243960.1,295,98,231,105,544,439
ENSG00000007129.18,CEACAM21,32,61,61,35,107,49
ENSG00000280014.1,AC243960.7,0,8,0,2,3,18
ENSG00000239736.2,CEACAMP3,0,2,2,0,0,0
ENSG00000269266.1,DNAJC19P2,0,0,0,0,0,0
ENSG00000105352.10,CEACAM4,0,0,0,0,0,0
ENSG00000268997.1,DNAJC19P3,0,0,0,0,0,0
ENSG00000269354.1,AC243960.5,0,0,0,0,0,0
ENSG00000268582.1,AC243960.4,0,0,0,0,0,0
